ATC Code,ATC Name,URL
R03CC05,hexoprenaline,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC05&showdescription=yes
R03CC06,isoetarine,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC06&showdescription=yes
R03CC07,pirbuterol,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC07&showdescription=yes
R03CC08,procaterol,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC08&showdescription=yes
R03CC09,tretoquinol,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC09&showdescription=yes
R03CC10,carbuterol,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC10&showdescription=yes
R03CC11,tulobuterol,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC11&showdescription=yes
R03CC12,bambuterol,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC12&showdescription=yes
R03CC13,clenbuterol,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC13&showdescription=yes
R03CC14,reproterol,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC14&showdescription=yes
R03CC15,formoterol,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC15&showdescription=yes
R03CC53,"terbutaline, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R03CC53&showdescription=yes
R03CC63,clenbuterol and ambroxol,https://atcddd.fhi.no//atc_ddd_index/?code=R03CC63&showdescription=yes
R03DA,Xanthines,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA&showdescription=no
R03DB,Xanthines and adrenergics,https://atcddd.fhi.no//atc_ddd_index/?code=R03DB&showdescription=no
R03DC,Leukotriene receptor antagonists,https://atcddd.fhi.no//atc_ddd_index/?code=R03DC&showdescription=no
R03DX,Other systemic drugs for obstructive airway diseases,https://atcddd.fhi.no//atc_ddd_index/?code=R03DX&showdescription=no
R03DA01,diprophylline,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA01&showdescription=yes
R03DA02,choline theophyllinate,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA02&showdescription=yes
R03DA03,proxyphylline,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA03&showdescription=yes
R03DA04,theophylline,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA04&showdescription=yes
R03DA05,aminophylline,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA05&showdescription=yes
R03DA06,etamiphylline,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA06&showdescription=yes
R03DA07,theobromine,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA07&showdescription=yes
R03DA08,bamifylline,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA08&showdescription=yes
R03DA09,acefylline piperazine,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA09&showdescription=yes
R03DA10,bufylline,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA10&showdescription=yes
R03DA11,doxofylline,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA11&showdescription=yes
R03DA12,mepyramine theophyllinacetate,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA12&showdescription=yes
R03DA20,combinations of xanthines,https://atcddd.fhi.no//atc_ddd_index/?code=R03DA20&showdescription=yes
R03DA51,"diprophylline, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R03DA51&showdescription=yes
R03DA54,"theophylline, combinations excl. psycholeptics",https://atcddd.fhi.no//atc_ddd_index/?code=R03DA54&showdescription=yes
R03DA55,"aminophylline, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R03DA55&showdescription=yes
R03DA57,"theobromine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R03DA57&showdescription=yes
R03DA74,"theophylline, combinations with psycholeptics",https://atcddd.fhi.no//atc_ddd_index/?code=R03DA74&showdescription=yes
R03DB01,diprophylline and adrenergics,https://atcddd.fhi.no//atc_ddd_index/?code=R03DB01&showdescription=yes
R03DB02,choline theophyllinate and adrenergics,https://atcddd.fhi.no//atc_ddd_index/?code=R03DB02&showdescription=yes
R03DB03,proxyphylline and adrenergics,https://atcddd.fhi.no//atc_ddd_index/?code=R03DB03&showdescription=yes
R03DB04,theophylline and adrenergics,https://atcddd.fhi.no//atc_ddd_index/?code=R03DB04&showdescription=yes
R03DB05,aminophylline and adrenergics,https://atcddd.fhi.no//atc_ddd_index/?code=R03DB05&showdescription=yes
R03DB06,etamiphylline and adrenergics,https://atcddd.fhi.no//atc_ddd_index/?code=R03DB06&showdescription=yes
R03DC01,zafirlukast,https://atcddd.fhi.no//atc_ddd_index/?code=R03DC01&showdescription=yes
R03DC02,pranlukast,https://atcddd.fhi.no//atc_ddd_index/?code=R03DC02&showdescription=yes
R03DC03,montelukast,https://atcddd.fhi.no//atc_ddd_index/?code=R03DC03&showdescription=yes
R03DC04,ibudilast,https://atcddd.fhi.no//atc_ddd_index/?code=R03DC04&showdescription=yes
R03DC53,"montelukast, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R03DC53&showdescription=yes
R03DX01,amlexanox,https://atcddd.fhi.no//atc_ddd_index/?code=R03DX01&showdescription=yes
R03DX02,eprozinol,https://atcddd.fhi.no//atc_ddd_index/?code=R03DX02&showdescription=yes
R03DX03,fenspiride,https://atcddd.fhi.no//atc_ddd_index/?code=R03DX03&showdescription=yes
R03DX05,omalizumab,https://atcddd.fhi.no//atc_ddd_index/?code=R03DX05&showdescription=yes
R03DX06,seratrodast,https://atcddd.fhi.no//atc_ddd_index/?code=R03DX06&showdescription=yes
R03DX07,roflumilast,https://atcddd.fhi.no//atc_ddd_index/?code=R03DX07&showdescription=yes
R03DX08,reslizumab,https://atcddd.fhi.no//atc_ddd_index/?code=R03DX08&showdescription=yes
R03DX09,mepolizumab,https://atcddd.fhi.no//atc_ddd_index/?code=R03DX09&showdescription=yes
R03DX10,benralizumab,https://atcddd.fhi.no//atc_ddd_index/?code=R03DX10&showdescription=yes
R03DX11,tezepelumab,https://atcddd.fhi.no//atc_ddd_index/?code=R03DX11&showdescription=yes
R05C,"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",https://atcddd.fhi.no//atc_ddd_index/?code=R05C&showdescription=no
R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",https://atcddd.fhi.no//atc_ddd_index/?code=R05D&showdescription=no
R05F,"COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS",https://atcddd.fhi.no//atc_ddd_index/?code=R05F&showdescription=no
R05X,OTHER COLD PREPARATIONS,https://atcddd.fhi.no//atc_ddd_index/?code=R05X&showdescription=no
R05CA,Expectorants,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA&showdescription=no
R05CB,Mucolytics,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB&showdescription=no
R05CA01,tyloxapol,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA01&showdescription=yes
R05CA02,potassium iodide,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA02&showdescription=yes
R05CA03,guaifenesin,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA03&showdescription=yes
R05CA04,ipecacuanha,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA04&showdescription=yes
R05CA05,altheae radix,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA05&showdescription=yes
R05CA06,senega,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA06&showdescription=yes
R05CA07,antimony pentasulfide,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA07&showdescription=yes
R05CA08,creosote,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA08&showdescription=yes
R05CA09,guaiacolsulfonate,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA09&showdescription=yes
R05CA10,combinations,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA10&showdescription=yes
R05CA11,levoverbenone,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA11&showdescription=yes
R05CA12,Hederae helicis folium,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA12&showdescription=yes
R05CA13,cineole,https://atcddd.fhi.no//atc_ddd_index/?code=R05CA13&showdescription=yes
R05CB01,acetylcysteine,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB01&showdescription=yes
R05CB02,bromhexine,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB02&showdescription=yes
R05CB03,carbocisteine,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB03&showdescription=yes
R05CB04,eprazinone,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB04&showdescription=yes
R05CB05,mesna,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB05&showdescription=yes
R05CB06,ambroxol,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB06&showdescription=yes
R05CB07,sobrerol,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB07&showdescription=yes
R05CB08,domiodol,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB08&showdescription=yes
R05CB09,letosteine,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB09&showdescription=yes
R05CB10,combinations,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB10&showdescription=yes
R05CB11,stepronin,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB11&showdescription=yes
R05CB13,dornase alfa (desoxyribonuclease),https://atcddd.fhi.no//atc_ddd_index/?code=R05CB13&showdescription=yes
R05CB14,neltenexine,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB14&showdescription=yes
R05CB15,erdosteine,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB15&showdescription=yes
R05CB16,mannitol,https://atcddd.fhi.no//atc_ddd_index/?code=R05CB16&showdescription=yes
R05DA,Opium alkaloids and derivatives,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA&showdescription=no
R05DB,Other cough suppressants,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB&showdescription=no
R05DA01,ethylmorphine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA01&showdescription=yes
R05DA03,hydrocodone,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA03&showdescription=yes
R05DA04,codeine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA04&showdescription=yes
R05DA05,opium alkaloids with morphine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA05&showdescription=yes
R05DA06,normethadone,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA06&showdescription=yes
R05DA07,noscapine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA07&showdescription=yes
R05DA08,pholcodine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA08&showdescription=yes
R05DA09,dextromethorphan,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA09&showdescription=yes
R05DA10,thebacon,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA10&showdescription=yes
R05DA11,dimemorfan,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA11&showdescription=yes
R05DA12,acetyldihydrocodeine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA12&showdescription=yes
R05DA20,combinations,https://atcddd.fhi.no//atc_ddd_index/?code=R05DA20&showdescription=yes
R05DB01,benzonatate,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB01&showdescription=yes
R05DB02,benproperine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB02&showdescription=yes
R05DB03,clobutinol,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB03&showdescription=yes
R05DB04,isoaminile,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB04&showdescription=yes
R05DB05,pentoxyverine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB05&showdescription=yes
R05DB07,oxolamine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB07&showdescription=yes
R05DB09,oxeladin,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB09&showdescription=yes
R05DB10,clofedanol,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB10&showdescription=yes
R05DB11,pipazetate,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB11&showdescription=yes
R05DB12,bibenzonium bromide,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB12&showdescription=yes
R05DB13,butamirate,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB13&showdescription=yes
R05DB14,fedrilate,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB14&showdescription=yes
R05DB15,zipeprol,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB15&showdescription=yes
R05DB16,dibunate,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB16&showdescription=yes
R05DB17,droxypropine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB17&showdescription=yes
R05DB18,prenoxdiazine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB18&showdescription=yes
R05DB19,dropropizine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB19&showdescription=yes
R05DB20,combinations,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB20&showdescription=yes
R05DB21,cloperastine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB21&showdescription=yes
R05DB22,meprotixol,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB22&showdescription=yes
R05DB23,piperidione,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB23&showdescription=yes
R05DB24,tipepidine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB24&showdescription=yes
R05DB25,morclofone,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB25&showdescription=yes
R05DB26,nepinalone,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB26&showdescription=yes
R05DB27,levodropropizine,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB27&showdescription=yes
R05DB28,dimethoxanate,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB28&showdescription=yes
R05DB29,gefapixant,https://atcddd.fhi.no//atc_ddd_index/?code=R05DB29&showdescription=yes
R05FA,Opium derivatives and expectorants,https://atcddd.fhi.no//atc_ddd_index/?code=R05FA&showdescription=no
R05FB,Other cough suppressants and expectorants,https://atcddd.fhi.no//atc_ddd_index/?code=R05FB&showdescription=no
R05FA01,opium derivatives and mucolytics,https://atcddd.fhi.no//atc_ddd_index/?code=R05FA01&showdescription=yes
R05FA02,opium derivatives and expectorants,https://atcddd.fhi.no//atc_ddd_index/?code=R05FA02&showdescription=yes
R05FB01,cough suppressants and mucolytics,https://atcddd.fhi.no//atc_ddd_index/?code=R05FB01&showdescription=yes
R05FB02,cough suppressants and expectorants,https://atcddd.fhi.no//atc_ddd_index/?code=R05FB02&showdescription=yes
R06A,ANTIHISTAMINES FOR SYSTEMIC USE,https://atcddd.fhi.no//atc_ddd_index/?code=R06A&showdescription=no
R06AA,Aminoalkyl ethers,https://atcddd.fhi.no//atc_ddd_index/?code=R06AA&showdescription=no
R06AB,Substituted alkylamines,https://atcddd.fhi.no//atc_ddd_index/?code=R06AB&showdescription=no
R06AC,Substituted ethylene diamines,https://atcddd.fhi.no//atc_ddd_index/?code=R06AC&showdescription=no
R06AD,Phenothiazine derivatives,https://atcddd.fhi.no//atc_ddd_index/?code=R06AD&showdescription=no
R06AE,Piperazine derivatives,https://atcddd.fhi.no//atc_ddd_index/?code=R06AE&showdescription=no
R06AK,Combinations of antihistamines,https://atcddd.fhi.no//atc_ddd_index/?code=R06AK&showdescription=no
R06AX,Other antihistamines for systemic use,https://atcddd.fhi.no//atc_ddd_index/?code=R06AX&showdescription=no
R06AA01,bromazine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AA01&showdescription=yes
R06AA02,diphenhydramine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AA02&showdescription=yes
R06AA04,clemastine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AA04&showdescription=yes
R06AA06,chlorphenoxamine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AA06&showdescription=yes
R06AA07,diphenylpyraline,https://atcddd.fhi.no//atc_ddd_index/?code=R06AA07&showdescription=yes
R06AA08,carbinoxamine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AA08&showdescription=yes
R06AA09,doxylamine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AA09&showdescription=yes
R06AA10,trimethobenzamide,https://atcddd.fhi.no//atc_ddd_index/?code=R06AA10&showdescription=yes
R06AA11,dimenhydrinate,https://atcddd.fhi.no//atc_ddd_index/?code=R06AA11&showdescription=yes
R06AA52,"diphenhydramine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AA52&showdescription=yes
R06AA54,"clemastine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AA54&showdescription=yes
R06AA56,"chlorphenoxamine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AA56&showdescription=yes
R06AA57,"diphenylpyraline, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AA57&showdescription=yes
R06AA59,"doxylamine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AA59&showdescription=yes
R06AA61,"dimenhydrinate, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AA61&showdescription=yes
R06AB01,brompheniramine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AB01&showdescription=yes
R06AB02,dexchlorpheniramine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AB02&showdescription=yes
R06AB03,dimetindene,https://atcddd.fhi.no//atc_ddd_index/?code=R06AB03&showdescription=yes
R06AB04,chlorphenamine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AB04&showdescription=yes
R06AB05,pheniramine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AB05&showdescription=yes
R06AB06,dexbrompheniramine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AB06&showdescription=yes
R06AB07,talastine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AB07&showdescription=yes
R06AB51,"brompheniramine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AB51&showdescription=yes
R06AB52,"dexchlorpheniramine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AB52&showdescription=yes
R06AB54,"chlorphenamine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AB54&showdescription=yes
R06AB56,"dexbrompheniramine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AB56&showdescription=yes
R06AC01,mepyramine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AC01&showdescription=yes
R06AC02,histapyrrodine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AC02&showdescription=yes
R06AC03,chloropyramine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AC03&showdescription=yes
R06AC04,tripelennamine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AC04&showdescription=yes
R06AC05,methapyrilene,https://atcddd.fhi.no//atc_ddd_index/?code=R06AC05&showdescription=yes
R06AC06,thonzylamine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AC06&showdescription=yes
R06AC52,"histapyrrodine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AC52&showdescription=yes
R06AC53,"chloropyramine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AC53&showdescription=yes
R06AD01,alimemazine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AD01&showdescription=yes
R06AD02,promethazine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AD02&showdescription=yes
R06AD03,thiethylperazine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AD03&showdescription=yes
R06AD04,methdilazine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AD04&showdescription=yes
R06AD05,hydroxyethylpromethazine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AD05&showdescription=yes
R06AD06,thiazinam,https://atcddd.fhi.no//atc_ddd_index/?code=R06AD06&showdescription=yes
R06AD07,mequitazine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AD07&showdescription=yes
R06AD08,oxomemazine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AD08&showdescription=yes
R06AD09,isothipendyl,https://atcddd.fhi.no//atc_ddd_index/?code=R06AD09&showdescription=yes
R06AD52,"promethazine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AD52&showdescription=yes
R06AD55,"hydroxyethylpromethazine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AD55&showdescription=yes
R06AE01,buclizine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AE01&showdescription=yes
R06AE03,cyclizine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AE03&showdescription=yes
R06AE04,chlorcyclizine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AE04&showdescription=yes
R06AE05,meclozine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AE05&showdescription=yes
R06AE06,oxatomide,https://atcddd.fhi.no//atc_ddd_index/?code=R06AE06&showdescription=yes
R06AE07,cetirizine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AE07&showdescription=yes
R06AE09,levocetirizine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AE09&showdescription=yes
R06AE51,"buclizine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AE51&showdescription=yes
R06AE53,"cyclizine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AE53&showdescription=yes
R06AE55,"meclozine, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=R06AE55&showdescription=yes
R06AX01,bamipine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AX01&showdescription=yes
R06AX02,cyproheptadine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AX02&showdescription=yes
R06AX03,thenalidine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AX03&showdescription=yes
R06AX04,phenindamine,https://atcddd.fhi.no//atc_ddd_index/?code=R06AX04&showdescription=yes
